PID,RT,modality,stim
307,1631,Audio-only,sees
307,1275,Audio-only,door
307,737,Audio-only,bang
307,1453,Audio-only,walk
307,1341,Audio-only,rap
307,1252,Audio-only,jock
307,838,Audio-only,house
307,1761,Audio-only,fin
307,1466,Audio-only,shoot
307,1389,Audio-only,chef
307,1665,Audio-only,rail
307,1447,Audio-only,wove
307,1158,Audio-only,rove
307,1140,Audio-only,sick
307,1661,Audio-only,gong
307,1486,Audio-only,work
307,1213,Audio-only,vase
307,1356,Audio-only,root
307,1336,Audio-only,have
307,1086,Audio-only,nash
307,888,Audio-only,life
307,1300,Audio-only,mop
307,1711,Audio-only,lodge
307,1358,Audio-only,soothe
307,1564,Audio-only,bib
307,866,Audio-only,gear
307,1073,Audio-only,fit
307,1203,Audio-only,tube
307,1126,Audio-only,did
307,1981,Audio-only,red
307,1356,Audio-only,hog
307,1623,Audio-only,five
307,1504,Audio-only,zeal
307,1655,Audio-only,less
307,1547,Audio-only,pipe
307,972,Audio-only,taught
307,1387,Audio-only,ram
307,1225,Audio-only,jazz
307,1032,Audio-only,dice
307,1264,Audio-only,sieve
307,1040,Audio-only,sham
307,1307,Audio-only,fog
307,1418,Audio-only,them
307,1343,Audio-only,week
307,1341,Audio-only,some
307,1239,Audio-only,serve
307,1151,Audio-only,back
307,856,Audio-only,rate
307,1147,Audio-only,kill
307,1373,Audio-only,mead
307,862,Audio-only,dot
307,983,Audio-only,pose
307,1659,Audio-only,pun
307,1341,Audio-only,huff
307,1117,Audio-only,cough
307,1194,Audio-only,mouse
307,1639,Audio-only,choose
307,1044,Audio-only,kin
307,1240,Audio-only,shine
307,1084,Audio-only,ten
307,1226,Audio-only,chug
307,1088,Audio-only,gone
307,833,Audio-only,mope
307,1297,Audio-only,log
307,1345,Audio-only,pair
307,1688,Audio-only,league
307,984,Audio-only,watch
307,742,Audio-only,foam
307,1156,Audio-only,hook
307,754,Audio-only,cape
307,1184,Audio-only,bead
307,1926,Audio-only,tide
307,1737,Audio-only,sheep
307,1463,Audio-only,phone
307,1587,Audio-only,dear
307,1385,Audio-only,foil
307,1235,Audio-only,loose
307,1307,Audio-only,ditch
307,1187,Audio-only,wine
307,910,Audio-only,wire
307,1532,Audio-only,pooch
307,1287,Audio-only,fill
307,1124,Audio-only,null
307,1367,Audio-only,fang
307,1188,Audio-only,thus
307,977,Audio-only,man
307,1621,Audio-only,teethe
307,747,Audio-only,cave
307,694,Audio-only,hung
307,773,Audio-only,shot
307,1075,Audio-only,jab
307,928,Audio-only,woke
307,828,Audio-only,sub
307,1254,Audio-only,mess
307,1951,Audio-only,mouth
307,1052,Audio-only,shell
307,1284,Audio-only,rouge
307,1285,Audio-only,game
307,505,Audio-only,cub
307,1181,Audio-only,mob
307,657,Audio-only,tone
307,1062,Audio-only,cheek
307,913,Audio-only,mass
307,1046,Audio-only,cope
307,914,Audio-only,niece
307,1317,Audio-only,pouch
307,1211,Audio-only,gain
307,799,Audio-only,height
307,1049,Audio-only,face
307,693,Audio-only,sail
307,629,Audio-only,rear
307,567,Audio-only,than
307,785,Audio-only,bomb
307,918,Audio-only,wrote
307,1126,Audio-only,core
307,783,Audio-only,mum
307,878,Audio-only,mitt
307,800,Audio-only,name
307,742,Audio-only,neck
307,745,Audio-only,hall
307,601,Audio-only,ship
307,609,Audio-only,sang
307,716,Audio-only,date
307,692,Audio-only,hutch
307,692,Audio-only,pitch
307,548,Audio-only,sack
307,914,Audio-only,lobe
307,924,Audio-only,wool
307,1237,Audio-only,fawn
307,979,Audio-only,shore
307,1029,Audio-only,gel
307,916,Audio-only,bash
307,740,Audio-only,dime
307,592,Audio-only,goon
307,502,Audio-only,womb
307,897,Audio-only,birth
307,1035,Audio-only,wort
307,832,Audio-only,seen
307,950,Audio-only,mat
307,1000,Audio-only,pin
307,1103,Audio-only,duke
307,1061,Audio-only,had
307,716,Audio-only,vogue
307,1195,Audio-only,well
307,1155,Audio-only,bin
307,1194,Audio-only,chirp
307,890,Audio-only,choke
307,829,Audio-only,tech
307,1125,Audio-only,mall
307,916,Audio-only,guile
307,884,Audio-only,peat
307,720,Audio-only,beak
307,1066,Audio-only,fate
307,902,Audio-only,kite
307,1264,Audio-only,none
307,1547,Audio-only,tout
307,1467,Audio-only,hit
307,1480,Audio-only,lawn
307,1239,Audio-only,dawn
307,683,Audio-only,rang
307,634,Audio-only,lab
307,1113,Audio-only,rut
307,1190,Audio-only,chalk
307,1139,Audio-only,hone
307,889,Audio-only,sock
307,1412,Audio-only,toll
307,1326,Audio-only,wren
307,901,Audio-only,leak
307,628,Audio-only,tease
307,884,Audio-only,dash
307,838,Audio-only,same
307,1076,Audio-only,shear
307,805,Audio-only,touch
307,1121,Audio-only,siege
307,1304,Audio-only,heed
307,1601,Audio-only,balk
307,1206,Audio-only,bathe
307,785,Audio-only,hair
307,647,Audio-only,talk
307,1364,Audio-only,nod
307,1113,Audio-only,whale
307,1037,Audio-only,tub
307,883,Audio-only,bush
307,994,Audio-only,leave
307,1014,Audio-only,dove
307,1050,Audio-only,sane
307,1326,Audio-only,lamb
307,997,Audio-only,gore
307,1000,Audio-only,hem
307,1412,Audio-only,botch
307,1363,Audio-only,raid
307,737,Audio-only,yen
307,554,Audio-only,goose
307,536,Audio-only,fake
307,1675,Audio-only,notch
307,1583,Audio-only,tight
307,1038,Audio-only,like
307,1157,Audio-only,vine
307,933,Audio-only,sap
307,688,Audio-only,town
307,879,Audio-only,weed
307,556,Audio-only,ping
308,1573,Audio-only,tight
308,1241,Audio-only,ship
308,1100,Audio-only,wife
308,1225,Audio-only,name
308,1134,Audio-only,none
308,1393,Audio-only,niece
308,1690,Audio-only,vile
308,1061,Audio-only,same
308,1080,Audio-only,rut
308,1431,Audio-only,night
308,1511,Audio-only,sang
308,1401,Audio-only,latch
308,1173,Audio-only,kneel
308,1757,Audio-only,tub
308,1265,Audio-only,bake
308,1205,Audio-only,choke
308,1443,Audio-only,line
308,1491,Audio-only,nod
308,1077,Audio-only,guide
308,1322,Audio-only,toll
308,1324,Audio-only,nose
308,1362,Audio-only,hall
308,1373,Audio-only,cope
308,1217,Audio-only,shore
308,1182,Audio-only,pod
308,1173,Audio-only,dawn
308,1409,Audio-only,core
308,1190,Audio-only,mob
308,1776,Audio-only,hem
308,1367,Audio-only,hone
308,1313,Audio-only,bar
308,1565,Audio-only,mum
308,1224,Audio-only,theme
308,1295,Audio-only,duke
308,1425,Audio-only,wren
308,1171,Audio-only,face
308,1410,Audio-only,goon
308,1491,Audio-only,lawn
308,1061,Audio-only,rear
308,1320,Audio-only,sack
308,1358,Audio-only,leak
308,1098,Audio-only,hair
308,1279,Audio-only,pitch
308,1723,Audio-only,game
308,992,Audio-only,bomb
308,1631,Audio-only,ref
308,1165,Audio-only,height
308,1644,Audio-only,mass
308,1108,Audio-only,mole
308,1240,Audio-only,pin
308,1258,Audio-only,goose
308,1365,Audio-only,vine
308,1406,Audio-only,kite
308,1393,Audio-only,seen
308,1194,Audio-only,dig
308,1270,Audio-only,sap
308,1251,Audio-only,lace
308,902,Audio-only,bathe
308,1368,Audio-only,fate
308,1091,Audio-only,touch
308,1025,Audio-only,hoof
308,1233,Audio-only,wort
308,1580,Audio-only,wrote
308,1260,Audio-only,raid
308,1141,Audio-only,shear
308,1327,Audio-only,bash
308,1389,Audio-only,tech
308,758,Audio-only,birth
308,936,Audio-only,cheek
308,1050,Audio-only,mitt
308,1703,Audio-only,boat
308,1821,Audio-only,gore
308,1297,Audio-only,yen
308,1205,Audio-only,dove
308,1278,Audio-only,neck
308,1290,Audio-only,zing
308,1334,Audio-only,side
308,1492,Audio-only,weed
308,1127,Audio-only,guile
308,1343,Audio-only,sail
308,1310,Audio-only,leave
308,1269,Audio-only,rang
308,1285,Audio-only,ping
308,1381,Audio-only,had
308,1509,Audio-only,dime
308,1364,Audio-only,lamb
308,1307,Audio-only,notch
308,1227,Audio-only,batch
308,1411,Audio-only,vogue
308,1184,Audio-only,dash
308,1283,Audio-only,chirp
308,1523,Audio-only,fawn
308,1334,Audio-only,fake
308,1412,Audio-only,mat
308,1286,Audio-only,wave
308,1008,Audio-only,siege
308,1308,Audio-only,gel
308,1201,Audio-only,tone
308,1404,Audio-only,gain
308,968,Audio-only,lab
308,1344,Audio-only,lobe
308,992,Audio-only,mall
308,1592,Audio-only,such
308,1247,Audio-only,date
308,1502,Audio-only,hutch
308,1360,Audio-only,town
308,1169,Audio-only,hit
308,978,Audio-only,tout
308,1395,Audio-only,womb
308,1721,Audio-only,sane
308,975,Audio-only,doze
308,1778,Audio-only,wet
308,1349,Audio-only,bin
308,1145,Audio-only,peat
308,1457,Audio-only,bath
308,1699,Audio-only,hose
308,1426,Audio-only,wool
308,755,Audio-only,budge
308,1272,Audio-only,sod
308,1069,Audio-only,dim
308,1153,Audio-only,bear
308,1169,Audio-only,curl
308,1134,Audio-only,kale
308,1207,Audio-only,loud
308,1444,Audio-only,shed
308,900,Audio-only,pet
308,1231,Audio-only,yolk
308,1081,Audio-only,gang
308,1338,Audio-only,dull
308,1030,Audio-only,fad
308,1151,Audio-only,cage
308,1131,Audio-only,half
308,798,Audio-only,lone
308,1185,Audio-only,mill
308,1211,Audio-only,gal
308,1103,Audio-only,couch
308,1271,Audio-only,roach
308,1125,Audio-only,teach
308,1385,Audio-only,shade
308,1330,Audio-only,sash
308,1307,Audio-only,sob
308,1045,Audio-only,room
308,1176,Audio-only,hip
308,1170,Audio-only,rule
308,1214,Audio-only,rake
308,1105,Audio-only,right
308,1329,Audio-only,sheath
308,736,Audio-only,meek
308,1364,Audio-only,calm
308,1228,Audio-only,cone
308,1247,Audio-only,jeer
308,908,Audio-only,noon
308,1248,Audio-only,cell
308,1026,Audio-only,shown
308,1339,Audio-only,shut
308,1252,Audio-only,rash
308,1092,Audio-only,toil
308,1279,Audio-only,wipe
308,1262,Audio-only,leaf
308,1476,Audio-only,job
308,1401,Audio-only,lied
308,1079,Audio-only,gave
308,1128,Audio-only,nerve
308,1103,Audio-only,wed
308,1219,Audio-only,sip
308,1112,Audio-only,chewed
308,1098,Audio-only,gawk
308,1478,Audio-only,hive
308,1088,Audio-only,give
308,1251,Audio-only,sit
308,1596,Audio-only,sown
308,1279,Audio-only,pile
308,770,Audio-only,dog
308,891,Audio-only,moot
308,1393,Audio-only,judge
308,1455,Audio-only,dire
308,1206,Audio-only,jug
308,1350,Audio-only,van
308,1308,Audio-only,days
308,1229,Audio-only,pool
308,1412,Audio-only,sage
308,1303,Audio-only,myth
308,1486,Audio-only,shim
308,1060,Audio-only,not
308,1274,Audio-only,weep
308,1357,Audio-only,booze
308,1523,Audio-only,rib
308,1110,Audio-only,rose
308,1301,Audio-only,dodge
308,1336,Audio-only,cheat
308,1409,Audio-only,gag
308,1279,Audio-only,babe
308,1178,Audio-only,tip
308,1119,Audio-only,perm
308,1283,Audio-only,cuff
308,1197,Audio-only,soar
308,1235,Audio-only,pen
308,1028,Audio-only,doubt
308,1018,Audio-only,these
308,1003,Audio-only,yawn
308,865,Audio-only,rook
308,1158,Audio-only,late
308,1081,Audio-only,gig
308,1019,Audio-only,top
308,1257,Audio-only,song
308,1320,Audio-only,need
308,1259,Audio-only,goal
308,1220,Audio-only,roof
308,1068,Audio-only,thug
308,1015,Audio-only,juke
308,1043,Audio-only,hut
308,1244,Audio-only,those
308,1276,Audio-only,cab
308,929,Audio-only,fudge
308,964,Audio-only,cash
308,862,Audio-only,peace
308,1084,Audio-only,take
308,1170,Audio-only,shun
308,1404,Audio-only,luge
308,1503,Audio-only,tag
308,1301,Audio-only,lad
308,1307,Audio-only,peeve
308,1116,Audio-only,jowl
308,1333,Audio-only,vice
308,1478,Audio-only,cite
308,1074,Audio-only,chin
308,878,Audio-only,jam
308,1096,Audio-only,won
309,554,Audio-only,might
309,759,Audio-only,beg
309,1026,Audio-only,cease
309,369,Audio-only,ran
309,538,Audio-only,men
309,808,Audio-only,ring
309,721,Audio-only,moth
309,587,Audio-only,fetch
309,520,Audio-only,get
309,626,Audio-only,tall
309,855,Audio-only,pan
309,910,Audio-only,peace
309,748,Audio-only,bog
309,623,Audio-only,voice
309,548,Audio-only,maze
309,987,Audio-only,hat
309,911,Audio-only,jewel
309,512,Audio-only,ledge
309,812,Audio-only,thin
309,512,Audio-only,set
309,921,Audio-only,fed
309,906,Audio-only,rich
309,649,Audio-only,hear
309,1045,Audio-only,knit
309,573,Audio-only,bud
309,581,Audio-only,bag
309,725,Audio-only,nape
309,1182,Audio-only,foul
309,1192,Audio-only,fuzz
309,905,Audio-only,neat
309,1060,Audio-only,hush
309,792,Audio-only,tap
309,1108,Audio-only,hurt
309,894,Audio-only,coat
309,1012,Audio-only,mud
309,611,Audio-only,tar
309,901,Audio-only,goof
309,657,Audio-only,wrath
309,622,Audio-only,burp
309,938,Audio-only,dive
309,1031,Audio-only,head
309,874,Audio-only,bit
309,1012,Audio-only,shack
309,569,Audio-only,leg
309,603,Audio-only,year
309,433,Audio-only,cup
309,563,Audio-only,hill
309,914,Audio-only,shin
309,829,Audio-only,shop
309,869,Audio-only,hack
309,427,Audio-only,gob
309,805,Audio-only,gnat
309,818,Audio-only,save
309,899,Audio-only,south
309,778,Audio-only,ball
309,557,Audio-only,gnome
309,865,Audio-only,fight
309,854,Audio-only,tell
309,1163,Audio-only,sauce
309,690,Audio-only,maim
309,795,Audio-only,fire
309,1229,Audio-only,hid
309,1013,Audio-only,chair
309,778,Audio-only,gown
309,510,Audio-only,cheap
309,741,Audio-only,base
309,1226,Audio-only,fief
309,1036,Audio-only,sing
309,1391,Audio-only,bide
309,531,Audio-only,dip
309,1068,Audio-only,peach
309,940,Audio-only,douse
309,626,Audio-only,jar
309,938,Audio-only,gem
309,867,Audio-only,yak
309,873,Audio-only,home
309,847,Audio-only,dock
309,576,Audio-only,shook
309,877,Audio-only,rude
309,921,Audio-only,pick
309,592,Audio-only,gab
309,555,Audio-only,veal
309,856,Audio-only,fame
309,781,Audio-only,lime
309,840,Audio-only,death
309,1061,Audio-only,load
309,1285,Audio-only,safe
309,885,Audio-only,putt
309,1039,Audio-only,but
309,523,Audio-only,rev
309,809,Audio-only,pop
309,603,Audio-only,tail
309,677,Audio-only,poise
309,630,Audio-only,pup
309,544,Audio-only,phase
309,1204,Audio-only,ties
309,795,Audio-only,verse
309,871,Audio-only,fern
309,973,Audio-only,curt
309,907,Audio-only,czar
309,1029,Audio-only,booth
309,921,Audio-only,pass
309,1005,Audio-only,rogue
309,459,Audio-only,lob
309,660,Audio-only,let
309,913,Audio-only,their
309,800,Audio-only,lore
309,592,Audio-only,miss
309,905,Audio-only,web
309,569,Audio-only,ghoul
309,1369,Audio-only,thatch
309,822,Audio-only,caught
309,591,Audio-only,tote
309,650,Audio-only,vet
309,1139,Audio-only,lug
309,734,Audio-only,serve
309,810,Audio-only,pose
309,788,Audio-only,week
309,853,Audio-only,foil
309,497,Audio-only,hash
309,492,Audio-only,sheep
309,447,Audio-only,phone
309,775,Audio-only,work
309,485,Audio-only,mess
309,962,Audio-only,fill
309,759,Audio-only,choose
309,762,Audio-only,juice
309,635,Audio-only,rap
309,739,Audio-only,bib
309,1095,Audio-only,jock
309,950,Audio-only,null
309,567,Audio-only,rate
309,718,Audio-only,bane
309,532,Audio-only,jazz
309,947,Audio-only,heat
309,529,Audio-only,whole
309,465,Audio-only,chug
309,351,Audio-only,shot
309,699,Audio-only,loose
309,558,Audio-only,some
309,864,Audio-only,cough
309,600,Audio-only,rouge
309,445,Audio-only,door
309,536,Audio-only,shout
309,580,Audio-only,shoot
309,1253,Audio-only,mouth
309,549,Audio-only,soothe
309,523,Audio-only,pun
309,647,Audio-only,mauve
309,494,Audio-only,chum
309,889,Audio-only,ditch
309,847,Audio-only,mouse
309,1028,Audio-only,back
309,838,Audio-only,woke
309,993,Audio-only,wrong
309,870,Audio-only,watch
309,904,Audio-only,teethe
309,904,Audio-only,sheet
309,458,Audio-only,bead
309,618,Audio-only,house
309,424,Audio-only,hook
309,1279,Audio-only,five
309,749,Audio-only,shine
309,737,Audio-only,zeal
309,499,Audio-only,tide
309,1004,Audio-only,sick
309,728,Audio-only,your
309,840,Audio-only,bang
309,1041,Audio-only,walk
309,1072,Audio-only,call
309,899,Audio-only,mead
309,680,Audio-only,nash
309,1010,Audio-only,dot
309,976,Audio-only,foal
309,784,Audio-only,sewed
309,435,Audio-only,bun
309,778,Audio-only,sham
309,542,Audio-only,sieve
309,898,Audio-only,have
309,1000,Audio-only,toad
309,570,Audio-only,taught
309,405,Audio-only,huff
309,942,Audio-only,jab
309,815,Audio-only,tube
309,844,Audio-only,rove
309,1186,Audio-only,hung
309,659,Audio-only,them
309,1041,Audio-only,dear
309,799,Audio-only,kill
309,867,Audio-only,root
309,496,Audio-only,man
309,374,Audio-only,hull
309,849,Audio-only,time
309,963,Audio-only,nab
309,894,Audio-only,kin
309,1254,Audio-only,vase
309,588,Audio-only,thus
309,771,Audio-only,gum
309,532,Audio-only,fang
309,491,Audio-only,beam
309,1314,Audio-only,pipe
309,536,Audio-only,fog
309,925,Audio-only,shell
309,1328,Audio-only,gear
309,919,Audio-only,mop
309,783,Audio-only,lodge
309,1028,Audio-only,fit
309,1035,Audio-only,wine
309,901,Audio-only,cape
309,1063,Audio-only,died
309,758,Audio-only,less
309,606,Audio-only,foam
309,581,Audio-only,pair
309,503,Audio-only,wire
309,920,Audio-only,rail
309,823,Audio-only,ten
309,599,Audio-only,pooch
309,854,Audio-only,wove
309,880,Audio-only,fizz
309,896,Audio-only,dice
309,1047,Audio-only,gone
309,920,Audio-only,life
309,1126,Audio-only,fin
309,667,Audio-only,red
309,923,Audio-only,did
309,464,Audio-only,hog
309,815,Audio-only,muff
309,1021,Audio-only,league
309,904,Audio-only,puff
310,1690,Audio-only,sing
310,1610,Audio-only,tar
310,1295,Audio-only,got
310,992,Audio-only,hush
310,783,Audio-only,ran
310,961,Audio-only,louse
310,1491,Audio-only,gab
310,1379,Audio-only,rack
310,1673,Audio-only,maze
310,1020,Audio-only,lime
310,1700,Audio-only,rev
310,1738,Audio-only,fern
310,1427,Audio-only,pick
310,1309,Audio-only,fed
310,781,Audio-only,poise
310,1254,Audio-only,big
310,1355,Audio-only,voice
310,902,Audio-only,mud
310,1549,Audio-only,pan
310,1153,Audio-only,doug
310,1002,Audio-only,base
310,1638,Audio-only,lob
310,1228,Audio-only,ties
310,2248,Audio-only,might
310,1011,Audio-only,mail
310,928,Audio-only,ball
310,1012,Audio-only,peak
310,633,Audio-only,jewel
310,1126,Audio-only,bud
310,953,Audio-only,czar
310,705,Audio-only,verge
310,2275,Audio-only,foul
310,1075,Audio-only,chair
310,1374,Audio-only,gnome
310,1897,Audio-only,hear
310,1347,Audio-only,gem
310,1718,Audio-only,fame
310,1417,Audio-only,leg
310,956,Audio-only,dip
310,1903,Audio-only,rude
310,1188,Audio-only,goof
310,646,Audio-only,gnat
310,2164,Audio-only,jail
310,1313,Audio-only,pass
310,1971,Audio-only,shin
310,1239,Audio-only,bag
310,1019,Audio-only,bus
310,1220,Audio-only,peace
310,1163,Audio-only,shop
310,1480,Audio-only,fight
310,1866,Audio-only,yak
310,1293,Audio-only,war
310,832,Audio-only,their
310,859,Audio-only,lug
310,1360,Audio-only,cup
310,1242,Audio-only,veal
310,873,Audio-only,rogue
310,799,Audio-only,safe
310,1870,Audio-only,head
310,1136,Audio-only,dock
310,890,Audio-only,sauce
310,1187,Audio-only,dive
310,1187,Audio-only,phase
310,820,Audio-only,hill
310,2197,Audio-only,tote
310,1252,Audio-only,hurt
310,1475,Audio-only,hat
310,1545,Audio-only,knit
310,744,Audio-only,hate
310,2108,Audio-only,jar
310,1411,Audio-only,ring
310,745,Audio-only,set
310,786,Audio-only,load
310,762,Audio-only,south
310,1060,Audio-only,rich
310,832,Audio-only,burp
310,858,Audio-only,verse
310,1035,Audio-only,tell
310,994,Audio-only,vane
310,1672,Audio-only,cease
310,1580,Audio-only,tap
310,976,Audio-only,catch
310,674,Audio-only,pop
310,1052,Audio-only,bog
310,831,Audio-only,rise
310,1608,Audio-only,hack
310,1624,Audio-only,miss
310,1711,Audio-only,gall
310,743,Audio-only,dodge
310,1435,Audio-only,beat
310,1224,Audio-only,booze
310,586,Audio-only,jeer
310,933,Audio-only,take
310,1184,Audio-only,song
310,571,Audio-only,chewed
310,757,Audio-only,jowl
310,1755,Audio-only,cash
310,1153,Audio-only,wedge
310,662,Audio-only,writhe
310,1073,Audio-only,juke
310,1806,Audio-only,curl
310,1195,Audio-only,thine
310,1543,Audio-only,hitch
310,1116,Audio-only,sip
310,1049,Audio-only,hive
310,1008,Audio-only,babe
310,1046,Audio-only,van
310,1836,Audio-only,wick
310,1802,Audio-only,pen
310,961,Audio-only,seem
310,1149,Audio-only,leaf
310,871,Audio-only,give
310,1646,Audio-only,weep
310,1592,Audio-only,deck
310,607,Audio-only,loud
310,710,Audio-only,wage
310,776,Audio-only,young
310,975,Audio-only,jam
310,1359,Audio-only,wipe
310,1105,Audio-only,roof
310,592,Audio-only,gave
310,854,Audio-only,cuff
310,1150,Audio-only,perch
310,1273,Audio-only,sob
310,1056,Audio-only,sown
310,798,Audio-only,meek
310,849,Audio-only,chin
310,977,Audio-only,right
310,702,Audio-only,shed
310,818,Audio-only,fudge
310,973,Audio-only,gal
310,724,Audio-only,cheat
310,952,Audio-only,yolk
310,1244,Audio-only,rake
310,1650,Audio-only,thug
310,1957,Audio-only,chase
310,864,Audio-only,peace
310,1100,Audio-only,won
